CityId,DistrictId,CityName,DistrictName,MaxWheatArea,MaxBarleyArea,MaxSunflowerArea,MaxRiceArea,MaxLentilArea,MaxChickpeaArea,MaxCottonArea,MaxSugarbeetArea,MaxSoybeanArea,MaxPeanutArea,MaxOatArea,MaxPotatoArea,MaxCornArea,MaxCanolaArea,MaxOnionArea,MaxBeanArea,MaxTomatoArea
2,220,ADIYAMAN,SAMSAT,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
2,314,ADIYAMAN,SINCIK,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
2,263,ADIYAMAN,TUT,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,290,AFYONKARAHISAR,BASMAKCI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,530,AFYONKARAHISAR,BAYAT,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,479,AFYONKARAHISAR,BOLVADIN,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,426,AFYONKARAHISAR,CAY,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,461,AFYONKARAHISAR,COBANLAR,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,299,AFYONKARAHISAR,DAZKIRI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,365,AFYONKARAHISAR,DINAR,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,545,AFYONKARAHISAR,EMIRDAG,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,321,AFYONKARAHISAR,EVCILER,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,454,AFYONKARAHISAR,HOCALAR,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,541,AFYONKARAHISAR,IHSANIYE,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,508,AFYONKARAHISAR,ISCEHISAR,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,352,AFYONKARAHISAR,KIZILOREN,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,493,AFYONKARAHISAR,MERKEZ,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,437,AFYONKARAHISAR,SANDIKLI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,485,AFYONKARAHISAR,SINANPASA,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,417,AFYONKARAHISAR,SUHUT,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
3,459,AFYONKARAHISAR,SULTANDAGI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
4,647,AGRI,DIYADIN,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
4,674,AGRI,DOGUBAYAZIT,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
4,694,AGRI,ELESKIRT,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
4,631,AGRI,HAMUR,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
4,712,AGRI,MERKEZ,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
4,599,AGRI,PATNOS,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
4,676,AGRI,TASLICAY,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
4,634,AGRI,TUTAK,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
68,473,AKSARAY,AGACOREN,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
68,412,AKSARAY,ESKIL,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
68,373,AKSARAY,GULAGAC,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
68,345,AKSARAY,GUZELYURT,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
68,418,AKSARAY,MERKEZ,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
68,475,AKSARAY,ORTAKOY,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
68,490,AKSARAY,SARIYAHSI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
68,354,AKSARAY,SULTANHANI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
5,757,AMASYA,GOYNUCEK,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
5,921,AMASYA,GUMUSHACIKOY,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
5,845,AMASYA,HAMAMOZU,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
5,837,AMASYA,MERKEZ,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
5,903,AMASYA,MERZIFON,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
5,848,AMASYA,SULUOVA,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
5,877,AMASYA,TASOVA,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,693,ANKARA,AKYURT,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,689,ANKARA,ALTINDAG,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,707,ANKARA,AYAS,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,614,ANKARA,BALA,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,749,ANKARA,BEYPAZARI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,782,ANKARA,CAMLIDERE,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,641,ANKARA,CANKAYA,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,761,ANKARA,CUBUK,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,661,ANKARA,ELMADAG,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,651,ANKARA,ETIMESGUT,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,509,ANKARA,EVREN,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,625,ANKARA,GOLBASI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,738,ANKARA,GUDUL,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,593,ANKARA,HAYMANA,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,716,ANKARA,KAZAN,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,734,ANKARA,KALECIK,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,689,ANKARA,ALTINDAG,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,811,ANKARA,KIZILCAHAMAM,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,653,ANKARA,MAMAK,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,737,ANKARA,NALLIHAN,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,636,ANKARA,POLATLI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,701,ANKARA,PURSAKLAR,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,531,ANKARA,SEREFLIKOCHISAR,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,682,ANKARA,SINCAN,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
6,672,ANKARA,YENIMAHALLE,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,156,ANTALYA,AKSEKI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,140,ANTALYA,AKSU,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,55,ANTALYA,ALANYA,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,34,ANTALYA,DEMRE,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,147,ANTALYA,DOSEMEALTI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,100,ANTALYA,ELMALI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,43,ANTALYA,FINIKE,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,38,ANTALYA,GAZIPASA,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,109,ANTALYA,GUNDOGMUS,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,158,ANTALYA,IBRADI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,47,ANTALYA,KAS,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,54,ANTALYA,KEMER,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,126,ANTALYA,KEPEZ,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,102,ANTALYA,KONYAALTI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,167,ANTALYA,KORKUTELI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,77,ANTALYA,KUMLUCA,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,176,ANTALYA,MANAVGAT,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,94,ANTALYA,MERKEZ,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
7,163,ANTALYA,SERIK,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
75,1054,ARDAHAN,CILDIR,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
75,1055,ARDAHAN,DAMAL,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
75,988,ARDAHAN,GOLE,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
75,1056,ARDAHAN,HANAK,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
75,1033,ARDAHAN,MERKEZ,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
75,1078,ARDAHAN,POSOF,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
8,1029,ARTVIN,ARDANUC,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
8,1038,ARTVIN,ARHAVI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
8,1062,ARTVIN,BORCKA,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
8,1047,ARTVIN,HOPA,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
8,1059,ARTVIN,KEMALPASA,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
8,1040,ARTVIN,MERKEZ,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
8,1034,ARTVIN,MURGUL,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
8,1064,ARTVIN,SAVSAT,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
8,992,ARTVIN,YUSUFELI,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
9,273,AYDIN,BOZDOGAN,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
9,315,AYDIN,BUHARKENT,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
9,264,AYDIN,CINE,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
9,234,AYDIN,DIDIM,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
9,313,AYDIN,MERKEZ,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
9,319,AYDIN,GERMENCIK,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
9,311,AYDIN,INCIRLIOVA,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000,500000000000
