CityId,DistrictId,CityName,DistrictName,MaxWheatArea,MaxBarleyArea,MaxSunflowerArea,MaxRiceArea,MaxLentilArea,MaxChickpeaArea,MaxCottonArea,MaxSugarbeetArea,MaxSoybeanArea,MaxPeanutArea,MaxOatArea,MaxPotatoArea,MaxCornArea,MaxCanolaArea,MaxOnionArea,MaxBeanArea,MaxTomatoArea
3,493,AFYONKARAHISAR,MERKEZ,266334.9,93979.6,6964.1,0,299,4240.6,0,13124.8,0,0,16994.9,14430,17659.2,0,1495,3523,3160.3
3,437,AFYONKARAHISAR,SANDIKLI,163230.6,202254,3161.6,0,1371.5,8031.4,0,11141,0,0,7198.1,55575,6678.1,0,12798.5,1355.9,1986.4
3,485,AFYONKARAHISAR,SINANPASA,125931,49214.1,1695.2,0,2865.2,5983.9,0,32.5,0,0,11261.9,4052.1,13000,0,559,2535,496.6
3,417,AFYONKARAHISAR,SUHUT,132103.4,31176.6,705.9,0,10.4,1627.6,0,4951.7,0,0,4810,46150,4615,0,201.5,6188,195
3,459,AFYONKARAHISAR,SULTANDAGI,130042.9,66657.5,0,0,104,97.5,0,0,0,0,418.6,169,169,0,6.5,390,156
4,647,AGRI,DIYADIN,153400,26598,0,0,39,0,0,0,0,0,0,2.6,0,0,0,0,62.4
4,674,AGRI,DOGUBAYAZIT,173225,74100,0,0,266.5,0,0,0,0,0,0,0,130,0,15.6,0,0
4,694,AGRI,ELESKIRT,153489.7,121335.5,460.2,0,49.4,315.9,0,8097.7,0,0,399.1,0,1215.5,0,7.8,19.5,45.5
4,631,AGRI,HAMUR,75400,25350,0,0,0,0,0,0,0,0,0,26,0,0,13,52,65
4,712,AGRI,MERKEZ,145671.5,177412.3,5097.3,0,491.4,175.5,0,1222,0,0,1183,195,3900,0,156,325,81.9
4,599,AGRI,PATNOS,170062.1,104286,1747.2,0,520,438.1,0,19448,0,0,0,325,1950,0,13,65,26
4,676,AGRI,TASLICAY,109947.5,70336.5,0,0,169,235.3,0,1023.1,0,0,0,0,0,0,55.9,110.5,19.5
4,634,AGRI,TUTAK,184632.5,73139.3,28113.8,0,2909.4,1379.3,0,0,0,0,0,0,0,0,67.6,57.2,62.4
68,473,AKSARAY,AGACOREN,65743.6,94424.2,670.8,0,0,7654.4,0,464.1,0,0,955.5,195,429,0,0,325,522.6
68,412,AKSARAY,ESKIL,196316.9,85800,56557.8,0,0,0,0,91018.2,0,0,0,6110,174250.7,0,0,0,1300
68,373,AKSARAY,GULAGAC,82956.9,40771.9,0,0,390,3279.9,0,3692,0,0,838.5,10400,2600,0,143,5736.9,204.1
68,345,AKSARAY,GUZELYURT,47919.3,40349.4,0,0,0,8846.5,0,0,0,0,0,23400,455,0,182,2028,36.4
68,418,AKSARAY,MERKEZ,403341.9,581438,114351.9,0,325,45956.3,0,44538,0,0,1844.7,28080,62387,0,2230.8,6169.8,26690.3
68,475,AKSARAY,ORTAKOY,33277.4,231432.5,692.9,0,130,31713.5,0,12201.8,0,0,0,4940,1560,0,1105,4745,1235
68,490,AKSARAY,SARIYAHSI,30924.4,12286.3,0,0,0,4338.1,0,2893.8,0,0,0,0,26,0,0,0,122.2
68,354,AKSARAY,SULTANHANI,35080.5,62985,7438.6,0,0,273,0,35180.6,0,0,156,0,23946,0,22.1,19.5,41.6
5,757,AMASYA,GOYNUCEK,104704.6,29250,17760.6,0,0,1859,0,3945.5,0,0,0,305.5,13418.6,0,7410,0,280.8
5,921,AMASYA,GUMUSHACIKOY,141280.1,11932.7,11092.9,0,49.4,582.4,0,13731.9,0,0,6347.9,520,1950,0,19194.5,461.5,426.4
5,845,AMASYA,HAMAMOZU,23128.3,6177.6,0,0,0,546,0,244.4,0,0,568.1,0,273,0,408.2,275.6,185.9
5,837,AMASYA,MERKEZ,398932.3,141662.3,32269.9,0,494,4784,0,19012.5,133.9,0,860.6,7169.5,46917,0,28385.5,2795,9857.9
5,903,AMASYA,MERZIFON,249600,71688.5,92073.8,0,91,2186.6,0,22883.9,0,0,7098,585,25286.3,0,23436.4,1105,764.4
5,848,AMASYA,SULUOVA,148655,24282.7,11092.9,0,910,2297.1,0,24510.2,0,0,7048.6,1332.5,78633.1,0,14885,656.5,228.8
5,877,AMASYA,TASOVA,284940.5,23094.5,14199.9,1653.6,0,3975.4,0,427.7,0,0,4955.6,104,4301.7,0,6077.5,3068,4140.5
6,693,ANKARA,AKYURT,86260.2,67905.5,0,0,57.2,35122.1,0,481,0,0,175.5,24.7,910,0,0,682.5,1209
6,689,ANKARA,ALTINDAG,27406.6,25876.5,0,0,39,3406,0,0,0,0,490.1,0,0,0,6.5,26,29.9
6,707,ANKARA,AYAS,236979.6,161886.4,26445.9,0,6.5,40461.2,0,5237.7,0,0,2795,305.5,14140.1,0,4550,1768,7228
6,614,ANKARA,BALA,586433.9,482820,29157.7,0,30140.5,76697.4,0,4906.2,0,0,24328.2,286,19643,0,7581.6,416,204.1
6,749,ANKARA,BEYPAZARI,258852.1,169965.9,787.8,0,65,49210.2,0,1768,0,0,777.4,65,696.8,0,16061.5,598,3893.5
6,782,ANKARA,CAMLIDERE,5876,2106,0,0,0,29.9,0,0,0,0,3560.7,31.2,0,0,32.5,76.7,40.3
6,641,ANKARA,CANKAYA,55346.2,23400,3073.2,0,0,18590,0,0,0,0,2860,0,444.6,0,0,1.3,7.8
6,761,ANKARA,CUBUK,201606.6,128866.4,0,0,1301.3,7654.4,0,0,0,0,208,520,1300,0,201.5,2028,6058
6,661,ANKARA,ELMADAG,65408.2,73060,7074.6,0,211.9,18044,0,0,0,0,1719.9,0,325,0,46.8,182,399.1
6,651,ANKARA,ETIMESGUT,10397.4,10829,45.5,0,0,3998.8,0,1202.5,0,0,318.5,0,158.6,0,0,0,1.3
6,509,ANKARA,EVREN,34058.7,29900,157.3,0,1625,11579.1,0,0,0,0,22.1,0,52,0,305.5,1313,55.9
6,625,ANKARA,GOLBASI,343898.1,166917.4,36363.6,0,2939.3,26894.4,0,0,0,0,37086.4,9.1,1350.7,0,685.1,612.3,184.6
6,738,ANKARA,GUDUL,96200,97500,787.8,0,0,3279.9,0,0,0,0,0,0,11700,0,19.5,260,5207.8
6,593,ANKARA,HAYMANA,876863,249934.1,16074.5,0,5252,28979.6,0,8123.7,0,0,39703.3,6.5,4843.8,71.5,6519.5,721.5,5387.2
6,716,ANKARA,KAZAN,113687.6,41304.9,1418.3,0,0,10368.8,0,6162,0,0,440.7,650,4734.6,0,653.9,4290,2613
6,734,ANKARA,KALECIK,258987.3,58568.9,110.5,0,500.5,11059.1,0,3588,0,2.6,2493.4,6.5,5268.9,0,11.7,234,1153.1
6,689,ANKARA,ALTINDAG,10172.5,1820,0,0,0,426.4,0,0,0,0,677.3,0,0,0,0,37.7,23.4
6,811,ANKARA,KIZILCAHAMAM,58591,16729.7,96.2,0,0,1968.2,0,0,0,0,46.8,240.5,6.5,0,936,1241.5,527.8
6,653,ANKARA,MAMAK,21255,30485,314.6,0,910,13172.9,0,0,0,0,967.2,0,31.2,0,0,58.5,113.1
6,737,ANKARA,NALLIHAN,132033.2,89287.9,473.2,2600,0,1147.9,0,0,85.8,0,6667.7,325,2471.3,0,650,455,2177.5
6,636,ANKARA,POLATLI,1453706.8,493291.5,14566.5,0,148.2,20413.9,0,86286.2,0,0,13783.9,1426.1,34357.7,24035.7,110539,938.6,590.2
6,701,ANKARA,PURSAKLAR,45207.5,26117,0,0,0,5140.2,0,0,0,0,349.7,0,143,0,13,13,39
6,531,ANKARA,SEREFLIKOCHISAR,124150,519610,2290.6,0,13650,246052.3,0,15590.9,0,0,3740.1,1950,9089.6,0,32767.8,0,260
6,682,ANKARA,SINCAN,293823.4,131105,6409,0,0,65614.9,0,17024.8,0,0,3419,1300,10333.7,0,15860,195,2211.3
6,672,ANKARA,YENIMAHALLE,18047.9,12649,0,0,0,1094.6,0,0,0,0,0,0,0,0,58.5,0,15.6
7,156,ANTALYA,AKSEKI,20280,3640,0,0,0,383.5,0,0,0,0,0,19.5,0,0,517.4,156,98.8
7,140,ANTALYA,AKSU,61214.4,1550.9,0,0,0,0,47307,0,0,0,0,0,62543,0,884,1612,39670.8
7,55,ANTALYA,ALANYA,71500,5200,0,0,0,54.6,0,0,0,1690,0,357.5,555.1,0,2730,6786,13214.5
7,34,ANTALYA,DEMRE,8243.3,1583.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9175.4
7,147,ANTALYA,DOSEMEALTI,38935,20108.4,0,0,0,65,0,0,0,208,8498.1,195,13000,0,286,379.6,123.5
7,100,ANTALYA,ELMALI,230831.9,130336.7,421.2,0,0,67587,0,19178.9,0,0,4223.7,130,5317,0,390,2210,21060
7,43,ANTALYA,FINIKE,12285,2758.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9535.5
7,38,ANTALYA,GAZIPASA,37934,5200,0,0,0,252.2,0,0,0,845,267.8,78,980.2,0,1560,15704,14640.6
7,109,ANTALYA,GUNDOGMUS,19617,1436.5,0,0,0,81.9,0,0,0,0,780,455,520,0,13,832,780
7,158,ANTALYA,IBRADI,5330,3510,0,0,0,213.2,0,0,0,0,0,0,292.5,0,28.6,1311.7,16.9
7,47,ANTALYA,KAS,60204.3,8450,0,0,0,413.4,0,0,0,0,559,0,78,0,0,561.6,25057.5
7,54,ANTALYA,KEMER,1274,65,0,0,0,0,0,0,0,0,0,0,14.3,0,0,0,120.9
7,126,ANTALYA,KEPEZ,32578,5267.6,0,0,0,0,0,0,0,0,2281.5,78,776.1,0,234,539.5,22032.4
7,102,ANTALYA,KONYAALTI,793,175.5,0,0,0,65,0,0,0,0,0,0,0,0,0,513.5,3880.5
7,167,ANTALYA,KORKUTELI,262455.7,419250,3161.6,0,6.5,75455.9,0,4669.6,0,0,9678.5,6630,11700,0,1560,8060,12785.5
7,77,ANTALYA,KUMLUCA,25831,3575,0,0,0,564.2,0,0,0,0,257.4,0,105.3,0,6.5,702,38766
7,176,ANTALYA,MANAVGAT,135200,20654.4,0,0,0,0,28856.1,0,0,13000,10892.7,32.5,33062.9,0,221,858,4082
7,94,ANTALYA,MERKEZ,24.7,0,0,0,0,0,0,0,0,0,0,0,88.4,0,0,0,4550
7,163,ANTALYA,SERIK,154050,2483,0,0,0,0,81045.9,0,0,455,1366.3,123.5,36229.7,0,1469,6012.5,36400
75,1054,ARDAHAN,CILDIR,18317,40755,0,0,0,0,0,0,0,0,14979.9,26,0,0,0,0,0
75,1055,ARDAHAN,DAMAL,5051.8,9867,0,0,0,0,0,0,0,0,7267,0,0,0,0,0,0
75,988,ARDAHAN,GOLE,13942.5,21017.1,0,0,0,0,0,0,0,0,54024.1,67.6,0,0,0,0,0
75,1056,ARDAHAN,HANAK,13618.8,22609.6,0,0,0,0,0,0,0,0,2562.3,59.8,0,0,0,0,0
75,1033,ARDAHAN,MERKEZ,9815,24414,0,0,0,0,0,0,0,0,105082.9,52,0,0,0,0,0
75,1078,ARDAHAN,POSOF,1950,390,0,0,0,0,0,0,0,0,0,78,44.2,0,0,0,0
8,1029,ARTVIN,ARDANUC,585,1560,0,0,0,0,0,0,0,0,0,364,49.4,0,248.3,1820,843.7
8,1038,ARTVIN,ARHAVI,0,0,0,0,0,0,0,0,0,0,0,0,6112.6,0,32.5,260,33.8
8,1062,ARTVIN,BORCKA,0,0,0,0,0,0,0,0,0,0,0,0,6834.1,0,78,468,105.3
8,1047,ARTVIN,HOPA,0,0,0,0,0,0,0,0,0,0,0,0,2013.7,0,0,455,59.8
8,1059,ARTVIN,KEMALPASA,0,0,0,0,0,0,0,0,0,0,0,0,447.2,0,0,65,6.5
8,1040,ARTVIN,MERKEZ,85.8,0,0,0,0,0,0,0,0,0,0,5200,876.2,0,49.4,1040,405.6
8,1034,ARTVIN,MURGUL,0,0,0,0,0,0,0,0,0,0,0,6918.6,3604.9,0,26,6526,19.5
8,1064,ARTVIN,SAVSAT,0,0,0,0,0,0,0,0,0,0,0,1690,733.2,0,0,279.5,113.1
8,992,ARTVIN,YUSUFELI,1371.5,1881.1,0,0,0,0,0,0,0,0,0,1392.3,202.8,0,26,2886,837.2
9,273,AYDIN,BOZDOGAN,50700,45584.5,0,0,0,0,117,0,0,195,8604.7,2080,46827.3,0,118.3,535.6,1716
9,315,AYDIN,BUHARKENT,3445,1228.5,0,0,0,0,2503.8,0,0,0,89.7,0,1534,0,58.5,763.1,1346.8
9,264,AYDIN,CINE,7150,51467,0,0,0,0,1704.3,0,0,13260,370.5,247,77387.7,0,474.5,439.4,5652.4
9,234,AYDIN,DIDIM,14300,6145.1,0,0,0,0,106766.4,0,0,0,782.6,0,2086.5,0,0,19.5,195
9,313,AYDIN,MERKEZ,35977.5,3796,0,0,0,0,115307.4,0,0,3.9,139.1,6.5,51851.8,0,39,516.1,11848.2
9,319,AYDIN,GERMENCIK,8970,14820,0,0,0,0,126968.4,0,0,0,260,0,7160.4,0,1.3,39,668.2
9,311,AYDIN,INCIRLIOVA,9306.7,2102.1,0,0,0,0,78702,0,0,0,13,195,12649,0,91,429,2018.9
9,276,AYDIN,KARACASU,21190,21001.5,0,0,0,438.1,0,0,0,0,1565.2,0,11950.9,0,55.9,912.6,499.2
9,247,AYDIN,KARPUZLU,162.5,8450,0,0,0,0,0,0,0,286,1950,104,22124.7,0,19.5,53.3,395.2
9,277,AYDIN,KOCARLI,14716,10328.5,0,0,0,0,232182.6,0,0,0,0,84.5,25639.9,0,0,19.5,1111.5
9,316,AYDIN,KOSK,5330,1508,0,0,0,0,12987,0,0,0,0,0,10991.5,0,13,39,3043.3
9,305,AYDIN,KUSADASI,3962.4,487.5,0,0,0,0,0,0,0,0,19.5,23.4,218.4,0,0,133.9,608.4
9,336,AYDIN,KUYUCAK,37628.5,17095,0,0,0,63.7,6493.5,0,0,36.4,2990,0,32576.7,0,0,435.5,465.4
9,339,AYDIN,NAZILLI,11310,6619.6,0,0,0,0,50992.5,0,33.8,65,167.7,130,35126,0,864.5,1043.9,2511.6
9,286,AYDIN,SOKE,19916,27105,436.8,0,0,0,1043320.2,0,0,0,0,910,22928.1,0,356.2,308.1,660.4
9,317,AYDIN,SULTANHISAR,5366.4,414.7,0,0,0,0,10736.7,0,0,0,46.8,0,15753.4,0,1.3,19.5,691.6
9,282,AYDIN,YENIPAZAR,12740,1511.9,0,0,0,0,23372.7,0,0,0,1105,0,34374.6,0,0,13,1170
10,644,BALIKESIR,ALTIEYLUL,95270.5,7811.7,709.8,0,78,3777.8,85.8,0,0,0,45832.8,0,68897.4,0,4901,1692.6,13305.5
10,590,BALIKESIR,AYVALIK,3575,529.1,1108.9,0,0,71.5,7647.9,0,0,0,325,351,16044.6,0,58.5,221,425.1
10,680,BALIKESIR,BALYA,30776.2,10128.3,0,0,0,547.3,0,0,0,0,32925.1,0,13000,0,65,201.5,130
10,765,BALIKESIR,BANDIRMA,162435,24350.3,102559.6,3640,0,4884.1,460.2,692.9,14.3,0,3343.6,0,33905.3,31245.5,3490.5,637,13910
10,615,BALIKESIR,BIGADIC,130803.4,10400,752.7,0,156,5380.7,0,0,0,0,21914.1,520,22074,0,351,1111.5,7007
10,621,BALIKESIR,BURHANIYE,11635,2028,0,0,0,44.2,0,0,0,0,594.1,0,9886.5,0,260,2343.9,5510.7
10,639,BALIKESIR,DURSUNBEY,92040,11700,998.4,0,195,7654.4,0,0,0,0,11160.5,286,15171,0,431.6,279.5,884
10,655,BALIKESIR,EDREMIT,11960,0,0,0,0,0,0,0,0,0,0,0,4875,0,26,975,2340
10,798,BALIKESIR,ERDEK,2429.7,448.5,26,0,0,2.6,0,0,0,0,1560,0,202.8,0,806,585,417.3
10,610,BALIKESIR,GOMEC,7345,2031.9,0,0,0,0,0,0,0,0,132.6,0,2990,0,78,780,559
10,759,BALIKESIR,GONEN,204425,33312.5,31397.6,109850,0,4920.5,0,221,0,143,22241.7,110.5,37534.9,6609.2,780,3997.5,4264
10,648,BALIKESIR,HAVRAN,7800,3250,0,0,0,0,0,0,0,0,1385.8,0,6643,0,325,1430,2210
10,630,BALIKESIR,IVRINDI,57200,10075,154.7,0,0,1202.5,0,0,0,0,38545,0,20079.8,0,48.1,682.5,682.5
10,677,BALIKESIR,KARESI,133679,14142.7,13178.1,0,0,3071.9,0,0,0,13,39249.6,0,36835.5,11.7,481,204.1,1300
10,659,BALIKESIR,KEPSUT,101140,7927.4,83.2,0,0,4370.6,0,0,0,0,36400,0,26166.4,0,260,1222,5281.9
10,731,BALIKESIR,MANYAS,92950,20800,30058.6,91000,0,1420.9,0,261.3,0,0,27040,0,49088,600.6,416,7410,4550
10,842,BALIKESIR,MARMARA,0,0,0,0,0,0,0,0,0,0,0,0,474.5,0,0,5.2,26
10,619,BALIKESIR,SAVASTEPE,22100,7540,132.6,0,0,2186.6,0,0,0,0,22183.2,0,9691.5,0,351,5200,5071.3
10,577,BALIKESIR,SINDIRGI,100100,6500,887.9,0,364,2405,0,0,0,0,42941.6,195,19636.5,0,227.5,2470,12109.5
10,717,BALIKESIR,SUSURLUK,136500,12220,55465.8,1690,0,2668.9,0,421.2,0,0,32591,0,51333.1,600.6,1430,2106,7155.2
74,1077,BARTIN,AMASRA,4667,26,0,0,0,0,0,0,0,0,55.9,130,3729.7,0,62.4,313.3,109.2
74,1081,BARTIN,KURUCASILE,1917.5,26,0,0,0,0,0,0,0,0,65,559,2060.5,0,45.5,91,132.6
74,1075,BARTIN,MERKEZ,99775,7150,3083.6,0,0,39,0,0,0,0,48597.9,1235,99642.4,0,1145.3,2905.5,2619.5
74,1070,BARTIN,ULUS,38811.5,4933.5,0,0,0,10.4,0,0,0,0,9174.1,455,29703.7,0,526.5,850.2,850.2
72,323,BATMAN,BESIRI,248137.5,19500,0,0,110500,0,2886,0,0,0,0,0,10190.7,0,0,0,0
72,258,BATMAN,GERCUS,56000.1,26856.7,0,0,25654.2,1449.5,0,0,0,0,0,0,24.7,0,0,0,299
72,259,BATMAN,HASANKEYF,9226.1,2145,0,0,331.5,126.1,2640.3,0,0,0,0,0,215.8,0,91,0,1885
72,386,BATMAN,KOZLUK,221403,3552.9,0,0,34738.6,1730.3,2223,0,0,0,0,0,9423.7,0,10.4,188.5,1183
72,322,BATMAN,MERKEZ,92605.5,8840,0,0,26650,874.9,8658,0,0,0,0,0,44977.4,0,0,195,1950
72,421,BATMAN,SASON,3636.1,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
69,785,BAYBURT,AYDINTEPE,9523.8,11512.8,0,0,607.1,273,0,1164.8,0,0,17778.8,2080,1566.5,0,6.5,687.7,75.4
69,724,BAYBURT,DEMIROZU,39369.2,26700.7,0,0,270.4,2733.9,0,6324.5,0,0,32659.9,1665.3,1515.8,0,5.2,366.6,67.6
69,779,BAYBURT,MERKEZ,167373.7,139885.2,0,0,4525.3,2186.6,0,2009.8,0,0,151498.1,3874,2910.7,0,10.4,2779.4,235.3
11,666,BILECIK,BOZUYUK,89635,35652.5,5582.2,0,97.5,6342.7,0,785.2,0,0,1625,104,1293.5,0,136.5,1170,76.7
11,748,BILECIK,GOLPAZARI,34190,8022.3,16608.8,0,0,1137.5,0,0,0,0,6760,0,1770.6,0,481,1040,3079.7
11,696,BILECIK,INHISAR,6305,520,0,0,0,0,0,0,0,0,0,0,0,0,564.2,0,383.5
11,736,BILECIK,MERKEZ,78936,12045.8,11402.3,0,0,39,0,0,0,0,2267.2,35.1,1894.1,2271.1,1036.1,1124.5,939.9
11,772,BILECIK,OSMANELI,39650,7540,5632.9,0,13,109.2,0,0,0,0,3250,0,1396.2,0,806,923,11852.1
11,688,BILECIK,PAZARYERI,54483,8461.7,364,0,7.8,211.9,0,0,0,0,4884.1,13,1097.2,0,20.8,3624.4,148.2
11,705,BILECIK,SOGUT,39845,11180,0,0,84.5,395.2,0,0,0,0,2069.6,0,195,0,1170,367.9,3499.6
11,722,BILECIK,YENIPAZAR,45545.5,19522.1,15793.7,0,19.5,252.2,0,0,0,0,8450,0,1560,71.5,19.5,247,208
12,568,BINGOL,ADAKLI,8608.6,1237.6,0,0,0,0,0,0,0,0,0,39,0,0,20.8,396.5,344.5
12,483,BINGOL,GENC,21192.6,640.9,0,0,32.5,87.1,0,0,0,0,0,286,156,0,78,565.5,1885
12,580,BINGOL,KARLIOVA,2665,414.7,0,0,0,0,0,0,0,0,0,58.5,0,0,0,780,110.5
12,573,BINGOL,KIGI,2808,360.1,0,0,0,0,0,0,0,0,0,0,0,0,3.9,44.2,31.2
12,526,BINGOL,MERKEZ,85540,2210,0,390,0,1367.6,0,273,0,0,0,65,7824.7,0,130,2249,1950
12,527,BINGOL,SOLHAN,10726.3,1132.3,0,0,0,0,0,0,0,0,0,0,61.1,0,0,451.1,166.4
12,555,BINGOL,YAYLADERE,110.5,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,10.4,45.5
12,595,BINGOL,YEDISU,695.5,97.5,0,0,0,15.6,0,0,0,0,0,0,0,0,0,464.1,0
13,533,BITLIS,ADILCEVAZ,102050,42926,83.2,0,0,96.2,0,5460,0,0,0,8450,0,0,0,9750,2990
13,516,BITLIS,AHLAT,189150,19038.5,2440.1,0,0,1859,0,22062.3,0,0,0,50128,455,0,0,59800,3900
13,469,BITLIS,GUROYMAK,73060,13299,0,0,0,252.2,0,436.8,0,0,0,1300,507,0,3802.5,1820,1690
13,377,BITLIS,HIZAN,4160,11.7,0,0,0,0,0,0,0,0,0,26,0,0,611,1690,1950
13,423,BITLIS,MERKEZ,5911.1,234,0,0,0,0,0,0,0,0,0,19.5,58.5,0,0,520,754
13,440,BITLIS,MUTKI,11648,787.8,0,0,0,0,0,0,0,0,0,0,7142.2,0,39,174.2,179.4
13,474,BITLIS,TATVAN,58046.3,1820,0,0,0,131.3,0,1974.7,0,0,0,5200,130,0,0,44200,16654.3
14,819,BOLU,DORTDIVAN,78260,13845,0,0,0,0,0,0,0,0,536.9,20540,208,0,0,65,28.6
14,851,BOLU,GEREDE,123500,58500,0,0,0,0,0,0,0,0,1229.8,1560,0,0,16.9,65,105.3
14,768,BOLU,GOYNUK,83200,21450,15531.1,0,0,279.5,0,0,0,0,18395,156,1430,0,11.7,1690,11.7
14,783,BOLU,KIBRISCIK,4550,3120,0,253.5,0,0,0,0,0,0,0,0,0,0,5.2,19.5,52
